Frame, Time_def, Emg1, Emg2, Emg3, Emg4, AccX, AccY, AccZ
2027, 0.00499696, -18, -4, 28, 8, -0.431152, -0.331543, 0.875
2028, 0.00520478, -12, -1, -2, -7, -0.431152, -0.331543, 0.875
2029, 0.0048837, -12, -1, -2, -7, -0.431152, -0.331543, 0.875
2030, 0.00495627, 7, -1, -4, -1, -0.429199, -0.347656, 0.879883
2031, 0.00501308, 7, -1, -4, -1, -0.429199, -0.347656, 0.879883
2032, 0.00497936, 7, -1, -4, -1, -0.429199, -0.347656, 0.879883
2033, 0.00491852, 9, 3, -9, 0, -0.429199, -0.347656, 0.879883
2034, 0.00520698, 9, 3, -9, 0, -0.429199, -0.347656, 0.879883
2035, 0.00486134, 1, 0, -1, -1, -0.438965, -0.356934, 0.898926
2036, 0.00503031, -1, -2, -11, -2, -0.438965, -0.356934, 0.898926
2037, 0.00500282, -1, -2, -11, -2, -0.438965, -0.356934, 0.898926
2038, 0.00500209, -1, -2, -11, -2, -0.438965, -0.356934, 0.898926
2039, 0.00498193, 3, 1, -3, -1, -0.4375, -0.354492, 0.894531
2040, 0.00505084, 0, 0, -4, 0, -0.4375, -0.354492, 0.894531
2041, 0.00497716, 0, 0, -4, 0, -0.4375, -0.354492, 0.894531
2042, 0.00499366, -5, -5, -9, -1, -0.431641, -0.331055, 0.888672
2043, 0.00493428, -5, -5, -9, -1, -0.431641, -0.331055, 0.888672
2044, 0.00512451, -5, -5, -9, -1, -0.431641, -0.331055, 0.888672
2045, 0.00491485, -6, -1, 3, 1, -0.431641, -0.331055, 0.888672
2046, 0.00503471, -6, -1, 3, 1, -0.431641, -0.331055, 0.888672
2047, 0.00498303, -6, -1, 3, 1, -0.431641, -0.331055, 0.888672
2048, 0.00501895, -10, 0, 19, 1, -0.43457, -0.339355, 0.879395
2049, 0.00489543, 1, -7, 5, -1, -0.43457, -0.339355, 0.879395
2050, 0.00505707, 1, -7, 5, -1, -0.43457, -0.339355, 0.879395
2051, 0.0050666, -2, -1, 0, 0, -0.433594, -0.34082, 0.895508
2052, 0.00498669, 4, -1, 12, 2, -0.433594, -0.34082, 0.895508
2053, 0.00503947, 4, -1, 12, 2, -0.433594, -0.34082, 0.895508
2054, 0.00493648, 8, -2, 7, 0, -0.440918, -0.345215, 0.895996
2055, 0.00499879, 8, -2, 7, 0, -0.440918, -0.345215, 0.895996
2056, 0.00500172, 8, -2, 7, 0, -0.440918, -0.345215, 0.895996
2057, 0.00498376, 9, 1, 16, 4, -0.440918, -0.345215, 0.895996
2058, 0.00494344, 9, 1, 16, 4, -0.440918, -0.345215, 0.895996
2059, 0.00502151, -1, 1, -3, -1, -0.458984, -0.360352, 0.917969
2060, 0.00510398, -31, 1, -19, -5, -0.458984, -0.360352, 0.917969
2061, 0.00499366, -31, 1, -19, -5, -0.458984, -0.360352, 0.917969
2062, 0.00495517, -31, 1, -19, -5, -0.458984, -0.360352, 0.917969
2063, 0.00502188, -6, -4, -14, 0, -0.460938, -0.340332, 0.921875
2064, 0.00500062, 5, 1, 11, 1, -0.460938, -0.340332, 0.921875
2065, 0.00497423, 5, 1, 11, 1, -0.460938, -0.340332, 0.921875
2066, 0.00491778, 27, 0, -15, -3, -0.444336, -0.295898, 0.904297
2067, 0.00504461, 27, 0, -15, -3, -0.444336, -0.295898, 0.904297
2068, 0.00507649, 27, 0, -15, -3, -0.444336, -0.295898, 0.904297
2069, 0.00494857, 41, 0, -2, 0, -0.444336, -0.295898, 0.904297
2070, 0.00510618, 41, 0, -2, 0, -0.444336, -0.295898, 0.904297
2071, 0.00488333, 4, -1, 17, 5, -0.439941, -0.30127, 0.90918
2072, 0.00504277, -4, 3, -2, -3, -0.439941, -0.30127, 0.90918
2073, 0.00491192, -4, 3, -2, -3, -0.439941, -0.30127, 0.90918
2074, 0.00501418, -4, 3, -2, -3, -0.439941, -0.30127, 0.90918
2075, 0.0050556, 11, 0, 20, -3, -0.445312, -0.32959, 0.910645
2076, 0.00503434, -8, 0, -21, 0, -0.445312, -0.32959, 0.910645
2077, 0.00492951, -8, 0, -21, 0, -0.445312, -0.32959, 0.910645
2078, 0.00507576, -11, 1, -13, -2, -0.433105, -0.307617, 0.902832
2079, 0.0049779, -11, 1, -13, -2, -0.433105, -0.307617, 0.902832
2080, 0.00500282, -11, 1, -13, -2, -0.433105, -0.307617, 0.902832
2081, 0.00498853, -12, 2, -12, -3, -0.433105, -0.307617, 0.902832
2082, 0.00500245, -12, 2, -12, -3, -0.433105, -0.307617, 0.902832
2083, 0.0048782, -6, 0, 37, 3, -0.428711, -0.289551, 0.898438
2084, 0.0052429, 10, -3, 8, -1, -0.428711, -0.289551, 0.898438
2085, 0.00498193, 10, -3, 8, -1, -0.428711, -0.289551, 0.898438
2086, 0.0051586, 10, -3, 8, -1, -0.428711, -0.289551, 0.898438
2087, 0.00474295, -4, 1, -4, -1, -0.44043, -0.294434, 0.910645
2088, 0.00500942, -8, -3, -1, -1, -0.44043, -0.294434, 0.910645
2089, 0.0049658, -8, -3, -1, -1, -0.44043, -0.294434, 0.910645
2090, 0.00501638, -8, -3, -1, -1, -0.435547, -0.302734, 0.916504
2091, 0.00500795, 0, -7, -3, 0, -0.435547, -0.302734, 0.916504
2092, 0.00501895, 0, -7, -3, 0, -0.435547, -0.302734, 0.916504
2093, 0.00491009, 32, 2, -10, -3, -0.435547, -0.302734, 0.916504
2094, 0.00513184, 32, 2, -10, -3, -0.435547, -0.302734, 0.916504
2095, 0.0048617, -1, -2, -4, -1, -0.438477, -0.291016, 0.921387
2096, 0.00499402, 4, 2, 21, 4, -0.438477, -0.291016, 0.921387
2097, 0.00508163, 4, 2, 21, 4, -0.438477, -0.291016, 0.921387
2098, 0.00500245, 4, 2, 21, 4, -0.438477, -0.291016, 0.921387
2099, 0.00497863, -4, 2, -8, -2, -0.438477, -0.291504, 0.922852
2100, 0.00595471, -20, 0, 6, 0, -0.438477, -0.291504, 0.922852
2101, 0.00511095, -20, 0, 6, 0, -0.438477, -0.291504, 0.922852
2102, 0.00494418, -20, 0, 6, 0, -0.437988, -0.303223, 0.919922
2103, 0.00501968, 23, 2, 10, -1, -0.437988, -0.303223, 0.919922
2104, 0.00498046, 23, 2, 10, -1, -0.437988, -0.303223, 0.919922
2105, 0.00498193, -10, -3, 8, -3, -0.437988, -0.303223, 0.919922
2106, 0.00502225, -10, -3, 8, -3, -0.439453, -0.308594, 0.922363
2107, 0.00493941, -19, 0, -32, -10, -0.439453, -0.308594, 0.922363
2108, 0.0050699, 5, 0, -6, -1, -0.439453, -0.308594, 0.922363
2109, 0.00498523, 5, 0, -6, -1, -0.439453, -0.308594, 0.922363
2110, 0.00497203, 5, 0, -6, -1, -0.439453, -0.308594, 0.922363
2111, 0.0050468, -1, -1, 0, 2, -0.435059, -0.320801, 0.918457
2112, 0.00501308, -27, -2, -1, 0, -0.435059, -0.320801, 0.918457
2113, 0.00500209, -27, -2, -1, 0, -0.435059, -0.320801, 0.918457
2114, 0.0049724, -27, -2, -1, 0, -0.433594, -0.308594, 0.91748
2115, 0.00504204, 2, 0, 2, 1, -0.433594, -0.308594, 0.91748
2116, 0.00495884, 2, 0, 2, 1, -0.433594, -0.308594, 0.91748
2117, 0.00506843, -9, -1, 16, 1, -0.433594, -0.308594, 0.91748
2118, 0.00492695, -9, -1, 16, 1, -0.431641, -0.294922, 0.907227
2119, 0.00490056, -6, -2, -11, -3, -0.431641, -0.294922, 0.907227
2120, 0.00505487, 4, -2, 7, 5, -0.431641, -0.294922, 0.907227
2121, 0.00519305, 4, -2, 7, 5, -0.431641, -0.294922, 0.907227
2122, 0.00484778, 4, -2, 7, 5, -0.431641, -0.294922, 0.907227
2123, 0.00501088, -9, -1, -10, -2, -0.433105, -0.306641, 0.911133
2124, 0.00495297, -1, -2, -15, -5, -0.433105, -0.306641, 0.911133
2125, 0.00511131, -1, -2, -15, -5, -0.433105, -0.306641, 0.911133
